,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,start_period,start_time,start_yardline,yards,season
1108,Southern Illinois,,TD,"{'minutes': 1, 'seconds': 42}",4,"{'minutes': 11, 'seconds': 54}",100,401012265,40101226523,Ole Miss,SEC,7,True,4,"{'minutes': 13, 'seconds': 36}",48,52,2018
1109,Ole Miss,SEC,FUMBLE TD,"{'minutes': 2, 'seconds': 20}",4,"{'minutes': 9, 'seconds': 34}",44,401012265,40101226524,Southern Illinois,,6,True,4,"{'minutes': 11, 'seconds': 54}",78,34,2018
1110,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 1}",4,"{'minutes': 7, 'seconds': 33}",67,401012265,40101226526,Southern Illinois,,3,False,4,"{'minutes': 9, 'seconds': 34}",75,8,2018
1111,Southern Illinois,,TD,"{'minutes': 5, 'seconds': 51}",4,"{'minutes': 1, 'seconds': 42}",100,401012265,40101226527,Ole Miss,SEC,10,True,4,"{'minutes': 7, 'seconds': 33}",30,70,2018
1112,Ole Miss,SEC,END OF GAME,"{'minutes': 1, 'seconds': 42}",4,{},43,401012265,40101226528,Southern Illinois,,4,False,4,"{'minutes': 1, 'seconds': 42}",75,32,2018
1113,Ole Miss,SEC,TD,{'seconds': 50},1,"{'minutes': 4, 'seconds': 40}",0,401012277,40101227710,Alabama,SEC,3,True,1,"{'minutes': 5, 'seconds': 30}",15,15,2018
1114,Alabama,SEC,PUNT,"{'minutes': 3, 'seconds': 44}",1,{'seconds': 56},59,401012277,40101227711,Ole Miss,SEC,7,False,1,"{'minutes': 4, 'seconds': 40}",25,34,2018
1115,Ole Miss,SEC,MISSED FG,"{'minutes': 5, 'seconds': 4}",2,"{'minutes': 10, 'seconds': 52}",20,401012277,40101227712,Alabama,SEC,10,False,1,{'seconds': 56},80,60,2018
1116,Alabama,SEC,DOWNS,"{'minutes': 1, 'seconds': 50}",2,"{'minutes': 9, 'seconds': 2}",59,401012277,40101227713,Ole Miss,SEC,7,False,2,"{'minutes': 10, 'seconds': 52}",20,32,2018
1117,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 44}",2,"{'minutes': 7, 'seconds': 18}",0,401012277,40101227714,Alabama,SEC,4,True,2,"{'minutes': 9, 'seconds': 2}",52,52,2018
1118,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 48}",2,"{'minutes': 5, 'seconds': 30}",30,401012277,40101227715,Ole Miss,SEC,3,False,2,"{'minutes': 7, 'seconds': 18}",25,5,2018
1119,Ole Miss,SEC,TD,{'seconds': 54},2,"{'minutes': 4, 'seconds': 36}",0,401012277,40101227716,Alabama,SEC,3,True,2,"{'minutes': 5, 'seconds': 30}",30,30,2018
1120,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 49}",2,"{'minutes': 2, 'seconds': 47}",10,401012277,40101227717,Ole Miss,SEC,3,False,2,"{'minutes': 4, 'seconds': 36}",11,-1,2018
1121,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 52}",2,{'seconds': 55},0,401012277,40101227718,Alabama,SEC,7,True,2,"{'minutes': 2, 'seconds': 47}",50,50,2018
1122,Alabama,SEC,END OF HALF,{'seconds': 55},2,{},12,401012277,40101227719,Ole Miss,SEC,3,False,2,{'seconds': 55},3,9,2018
1123,Ole Miss,SEC,FG,"{'minutes': 3, 'seconds': 11}",3,"{'minutes': 11, 'seconds': 49}",2,401012277,40101227720,Alabama,SEC,7,True,3,{'minutes': 15},23,21,2018
1124,Alabama,SEC,PUNT,{'seconds': 52},3,"{'minutes': 10, 'seconds': 57}",30,401012277,40101227721,Ole Miss,SEC,3,False,3,"{'minutes': 11, 'seconds': 49}",25,5,2018
1125,Ole Miss,SEC,INT,"{'minutes': 4, 'seconds': 3}",3,"{'minutes': 6, 'seconds': 54}",35,401012277,40101227722,Alabama,SEC,7,False,3,"{'minutes': 10, 'seconds': 57}",66,31,2018
1126,Alabama,SEC,INT TD,"{'minutes': 1, 'seconds': 50}",3,"{'minutes': 5, 'seconds': 4}",24,401012277,40101227723,Ole Miss,SEC,4,True,3,"{'minutes': 6, 'seconds': 54}",4,20,2018
1127,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 32}",3,"{'minutes': 3, 'seconds': 32}",24,401012277,40101227724,Ole Miss,SEC,3,False,3,"{'minutes': 5, 'seconds': 4}",25,-1,2018
1128,Ole Miss,SEC,FG,"{'minutes': 6, 'seconds': 16}",4,"{'minutes': 12, 'seconds': 16}",26,401012277,40101227725,Alabama,SEC,13,True,3,"{'minutes': 3, 'seconds': 32}",72,46,2018
1129,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 56}",4,"{'minutes': 10, 'seconds': 20}",34,401012277,40101227726,Ole Miss,SEC,3,False,4,"{'minutes': 12, 'seconds': 16}",25,9,2018
1130,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 35}",4,"{'minutes': 7, 'seconds': 45}",79,401012277,40101227727,Alabama,SEC,3,False,4,"{'minutes': 10, 'seconds': 20}",77,-2,2018
1131,Alabama,SEC,PUNT,"{'minutes': 3, 'seconds': 36}",4,"{'minutes': 4, 'seconds': 9}",58,401012277,40101227728,Ole Miss,SEC,5,False,4,"{'minutes': 7, 'seconds': 45}",44,14,2018
1132,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 8}",4,"{'minutes': 2, 'seconds': 1}",79,401012277,40101227729,Alabama,SEC,3,False,4,"{'minutes': 4, 'seconds': 9}",80,1,2018
1133,Alabama,SEC,END OF GAME,"{'minutes': 2, 'seconds': 1}",4,{},46,401012277,40101227730,Ole Miss,SEC,3,False,4,"{'minutes': 2, 'seconds': 1}",40,6,2018
1134,Kent State,Mid-American,PUNT,"{'minutes': 3, 'seconds': 9}",2,"{'minutes': 9, 'seconds': 19}",39,401012288,40101228810,Ole Miss,SEC,6,False,2,"{'minutes': 12, 'seconds': 28}",25,14,2018
1135,Ole Miss,SEC,PUNT,"{'minutes': 5, 'seconds': 7}",2,"{'minutes': 4, 'seconds': 12}",35,401012288,40101228811,Kent State,Mid-American,12,False,2,"{'minutes': 9, 'seconds': 19}",73,38,2018
1136,Kent State,Mid-American,MISSED FG,"{'minutes': 3, 'seconds': 5}",2,"{'minutes': 1, 'seconds': 7}",79,401012288,40101228812,Ole Miss,SEC,8,False,2,"{'minutes': 4, 'seconds': 12}",8,71,2018
1137,Ole Miss,SEC,END OF HALF,"{'minutes': 1, 'seconds': 7}",2,{},57,401012288,40101228813,Kent State,Mid-American,5,False,2,"{'minutes': 1, 'seconds': 7}",79,22,2018
1138,Kent State,Mid-American,TD,"{'minutes': 1, 'seconds': 35}",3,"{'minutes': 13, 'seconds': 20}",100,401012288,40101228814,Ole Miss,SEC,5,True,3,"{'minutes': 14, 'seconds': 55}",24,76,2018
1139,Ole Miss,SEC,FG,"{'minutes': 2, 'seconds': 30}",3,"{'minutes': 10, 'seconds': 50}",15,401012288,40101228815,Kent State,Mid-American,8,True,3,"{'minutes': 13, 'seconds': 20}",65,50,2018
1140,Kent State,Mid-American,TD,{'seconds': 42},3,"{'minutes': 10, 'seconds': 8}",100,401012288,40101228816,Ole Miss,SEC,2,True,3,"{'minutes': 10, 'seconds': 50}",29,71,2018
1141,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 23}",3,"{'minutes': 6, 'seconds': 45}",0,401012288,40101228817,Kent State,Mid-American,11,True,3,"{'minutes': 10, 'seconds': 8}",53,53,2018
1142,Kent State,Mid-American,INT,"{'minutes': 1, 'seconds': 46}",3,"{'minutes': 4, 'seconds': 59}",71,401012288,40101228818,Ole Miss,SEC,4,False,3,"{'minutes': 6, 'seconds': 45}",25,46,2018
1143,Ole Miss,SEC,INT,{'seconds': 14},3,"{'minutes': 4, 'seconds': 45}",58,401012288,40101228819,Kent State,Mid-American,1,False,3,"{'minutes': 4, 'seconds': 59}",73,15,2018
1144,Kent State,Mid-American,FG,"{'minutes': 4, 'seconds': 42}",3,{'seconds': 3},90,401012288,40101228820,Ole Miss,SEC,13,True,3,"{'minutes': 4, 'seconds': 45}",25,65,2018
1145,Ole Miss,SEC,PUNT,{'seconds': 3},3,{},59,401012288,40101228821,Kent State,Mid-American,5,False,3,{'seconds': 3},75,16,2018
1146,Kent State,Mid-American,TD,"{'minutes': 2, 'seconds': 40}",4,"{'minutes': 9, 'seconds': 55}",100,401012288,40101228822,Ole Miss,SEC,7,True,4,"{'minutes': 12, 'seconds': 35}",12,88,2018
1147,Ole Miss,SEC,FUMBLE,{'seconds': 30},4,"{'minutes': 9, 'seconds': 25}",66,401012288,40101228823,Kent State,Mid-American,2,False,4,"{'minutes': 9, 'seconds': 55}",75,9,2018
1148,Kent State,Mid-American,TD,"{'minutes': 2, 'seconds': 27}",4,"{'minutes': 6, 'seconds': 58}",100,401012288,40101228824,Ole Miss,SEC,5,True,4,"{'minutes': 9, 'seconds': 25}",66,34,2018
1149,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 33}",4,"{'minutes': 5, 'seconds': 25}",62,401012288,40101228825,Kent State,Mid-American,3,False,4,"{'minutes': 6, 'seconds': 58}",65,3,2018
1150,Kent State,Mid-American,Uncategorized,"{'minutes': 5, 'seconds': 25}",4,{},59,401012288,40101228826,Ole Miss,SEC,8,False,4,"{'minutes': 5, 'seconds': 25}",14,45,2018
1151,Ole Miss,SEC,TD,{'seconds': 45},2,"{'minutes': 7, 'seconds': 41}",100,401012297,40101229710,LSU,SEC,2,True,2,"{'minutes': 8, 'seconds': 26}",31,69,2018
1152,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 44}",2,"{'minutes': 5, 'seconds': 57}",66,401012297,40101229711,Ole Miss,SEC,3,False,2,"{'minutes': 7, 'seconds': 41}",75,9,2018
1153,Ole Miss,SEC,FUMBLE,"{'minutes': 3, 'seconds': 21}",2,"{'minutes': 2, 'seconds': 36}",84,401012297,40101229712,LSU,SEC,7,False,2,"{'minutes': 5, 'seconds': 57}",32,63,2018
1154,LSU,SEC,FG,"{'minutes': 2, 'seconds': 34}",2,{'seconds': 2},1,401012297,40101229713,Ole Miss,SEC,12,True,2,"{'minutes': 2, 'seconds': 36}",91,90,2018
1155,Ole Miss,SEC,END OF HALF,{'seconds': 2},2,{},24,401012297,40101229714,LSU,SEC,1,False,2,{'seconds': 2},25,-1,2018
1156,Ole Miss,SEC,FUMBLE,"{'minutes': 3, 'seconds': 30}",3,"{'minutes': 11, 'seconds': 30}",91,401012297,40101229715,LSU,SEC,9,False,3,{'minutes': 15},25,62,2018
1157,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 34}",3,"{'minutes': 9, 'seconds': 56}",62,401012297,40101229716,Ole Miss,SEC,5,False,3,"{'minutes': 11, 'seconds': 30}",87,25,2018
1158,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 40}",3,"{'minutes': 8, 'seconds': 16}",18,401012297,40101229717,LSU,SEC,3,False,3,"{'minutes': 9, 'seconds': 56}",20,-2,2018
1159,LSU,SEC,TD,"{'minutes': 4, 'seconds': 31}",3,"{'minutes': 3, 'seconds': 45}",0,401012297,40101229718,Ole Miss,SEC,13,True,3,"{'minutes': 8, 'seconds': 16}",59,59,2018
1160,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 57}",3,"{'minutes': 1, 'seconds': 48}",100,401012297,40101229719,LSU,SEC,5,True,3,"{'minutes': 3, 'seconds': 45}",33,67,2018
1161,LSU,SEC,FG,"{'minutes': 3, 'seconds': 38}",4,"{'minutes': 13, 'seconds': 10}",24,401012297,40101229720,Ole Miss,SEC,11,True,3,"{'minutes': 1, 'seconds': 48}",75,51,2018
1162,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 25}",4,"{'minutes': 8, 'seconds': 45}",92,401012297,40101229721,LSU,SEC,10,True,4,"{'minutes': 13, 'seconds': 10}",25,67,2018
1163,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 49}",4,"{'minutes': 6, 'seconds': 56}",79,401012297,40101229722,Ole Miss,SEC,3,False,4,"{'minutes': 8, 'seconds': 45}",75,-4,2018
1164,Ole Miss,SEC,TD,{'minutes': 4},4,"{'minutes': 2, 'seconds': 56}",100,401012297,40101229723,LSU,SEC,6,True,4,"{'minutes': 6, 'seconds': 56}",36,64,2018
1165,LSU,SEC,END OF GAME,"{'minutes': 2, 'seconds': 56}",4,{},60,401012297,40101229724,Ole Miss,SEC,5,False,4,"{'minutes': 2, 'seconds': 56}",75,15,2018
1166,Louisiana Monroe,Sun Belt,TD,"{'minutes': 2, 'seconds': 21}",2,"{'minutes': 7, 'seconds': 7}",100,401012303,40101230310,Ole Miss,SEC,8,True,2,"{'minutes': 9, 'seconds': 28}",28,72,2018
1167,Ole Miss,SEC,DOWNS,"{'minutes': 4, 'seconds': 54}",2,"{'minutes': 2, 'seconds': 13}",26,401012303,40101230311,Louisiana Monroe,Sun Belt,12,False,2,"{'minutes': 7, 'seconds': 7}",75,49,2018
1168,Louisiana Monroe,Sun Belt,TD,{'seconds': 30},2,"{'minutes': 1, 'seconds': 43}",100,401012303,40101230312,Ole Miss,SEC,2,True,2,"{'minutes': 2, 'seconds': 13}",26,74,2018
1169,Ole Miss,SEC,PUNT,{'seconds': 36},2,"{'minutes': 1, 'seconds': 7}",50,401012303,40101230313,Louisiana Monroe,Sun Belt,5,False,2,"{'minutes': 1, 'seconds': 43}",75,25,2018
1170,Louisiana Monroe,Sun Belt,TD,"{'minutes': 1, 'seconds': 3}",2,{'seconds': 4},100,401012303,40101230314,Ole Miss,SEC,6,True,2,"{'minutes': 1, 'seconds': 7}",2,98,2018
1171,Ole Miss,SEC,Uncategorized,{'seconds': 4},2,{},71,401012303,40101230315,Louisiana Monroe,Sun Belt,0,False,2,{'seconds': 4},71,0,2018
1172,Louisiana Monroe,Sun Belt,TD,"{'minutes': 1, 'seconds': 16}",3,"{'minutes': 13, 'seconds': 44}",100,401012303,40101230316,Ole Miss,SEC,4,True,3,{'minutes': 15},25,75,2018
1173,Ole Miss,SEC,PUNT,"{'minutes': 3, 'seconds': 11}",3,"{'minutes': 10, 'seconds': 33}",66,401012303,40101230317,Louisiana Monroe,Sun Belt,6,False,3,"{'minutes': 13, 'seconds': 44}",77,11,2018
1174,Louisiana Monroe,Sun Belt,TD,{'seconds': 39},3,"{'minutes': 9, 'seconds': 54}",100,401012303,40101230318,Ole Miss,SEC,2,True,3,"{'minutes': 10, 'seconds': 33}",8,92,2018
1175,Ole Miss,SEC,DOWNS,"{'minutes': 2, 'seconds': 56}",3,"{'minutes': 6, 'seconds': 58}",22,401012303,40101230319,Louisiana Monroe,Sun Belt,6,False,3,"{'minutes': 9, 'seconds': 54}",61,39,2018
1176,Louisiana Monroe,Sun Belt,PUNT RETURN TD,"{'minutes': 1, 'seconds': 59}",3,"{'minutes': 4, 'seconds': 59}",27,401012303,40101230320,Ole Miss,SEC,3,True,3,"{'minutes': 6, 'seconds': 58}",22,5,2018
1177,Louisiana Monroe,Sun Belt,TD,"{'minutes': 7, 'seconds': 21}",4,"{'minutes': 12, 'seconds': 32}",100,401012303,40101230322,Ole Miss,SEC,11,True,3,"{'minutes': 4, 'seconds': 59}",25,75,2018
1178,Ole Miss,SEC,FUMBLE,"{'minutes': 2, 'seconds': 3}",4,"{'minutes': 10, 'seconds': 29}",35,401012303,40101230323,Louisiana Monroe,Sun Belt,6,False,4,"{'minutes': 12, 'seconds': 32}",72,37,2018
1179,Louisiana Monroe,Sun Belt,PUNT,"{'minutes': 4, 'seconds': 57}",4,"{'minutes': 5, 'seconds': 32}",57,401012303,40101230324,Ole Miss,SEC,7,False,4,"{'minutes': 10, 'seconds': 29}",45,12,2018
1180,Ole Miss,SEC,TD,"{'minutes': 4, 'seconds': 7}",4,"{'minutes': 1, 'seconds': 25}",0,401012303,40101230325,Louisiana Monroe,Sun Belt,12,True,4,"{'minutes': 5, 'seconds': 32}",86,86,2018
1181,Louisiana Monroe,Sun Belt,END OF GAME,"{'minutes': 1, 'seconds': 25}",4,{},46,401012303,40101230326,Ole Miss,SEC,2,False,4,"{'minutes': 1, 'seconds': 25}",25,21,2018
1182,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 27}",2,"{'minutes': 2, 'seconds': 36}",80,401012308,40101230810,Arkansas,SEC,9,True,2,"{'minutes': 7, 'seconds': 3}",28,52,2018
1183,Arkansas,SEC,TD,"{'minutes': 2, 'seconds': 3}",2,{'seconds': 33},0,401012308,40101230811,Ole Miss,SEC,10,True,2,"{'minutes': 2, 'seconds': 36}",77,77,2018
1184,Ole Miss,SEC,END OF HALF,{'seconds': 33},2,{},18,401012308,40101230812,Arkansas,SEC,1,False,2,{'seconds': 33},20,-2,2018
1185,Ole Miss,SEC,FG,"{'minutes': 5, 'seconds': 32}",3,"{'minutes': 9, 'seconds': 28}",80,401012308,40101230813,Arkansas,SEC,10,True,3,{'minutes': 15},25,55,2018
1186,Arkansas,SEC,TD,"{'minutes': 1, 'seconds': 59}",3,"{'minutes': 7, 'seconds': 29}",0,401012308,40101230814,Ole Miss,SEC,5,True,3,"{'minutes': 9, 'seconds': 28}",79,79,2018
1187,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 56}",3,"{'minutes': 2, 'seconds': 33}",82,401012308,40101230815,Arkansas,SEC,11,True,3,"{'minutes': 7, 'seconds': 29}",25,57,2018
1188,Arkansas,SEC,MISSED FG,"{'minutes': 3, 'seconds': 46}",4,"{'minutes': 13, 'seconds': 47}",11,401012308,40101230816,Ole Miss,SEC,10,False,3,"{'minutes': 2, 'seconds': 33}",75,64,2018
1189,Ole Miss,SEC,PUNT,"{'minutes': 6, 'seconds': 38}",4,"{'minutes': 7, 'seconds': 9}",53,401012308,40101230817,Arkansas,SEC,10,False,4,"{'minutes': 13, 'seconds': 47}",20,33,2018
1190,Arkansas,SEC,TD,"{'minutes': 2, 'seconds': 54}",4,"{'minutes': 4, 'seconds': 15}",0,401012308,40101230818,Ole Miss,SEC,10,True,4,"{'minutes': 7, 'seconds': 9}",84,84,2018
1191,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 13}",4,"{'minutes': 2, 'seconds': 2}",33,401012308,40101230819,Arkansas,SEC,6,False,4,"{'minutes': 4, 'seconds': 15}",10,23,2018
1192,Arkansas,SEC,TD,"{'minutes': 1, 'seconds': 20}",4,{'seconds': 42},0,401012308,40101230820,Ole Miss,SEC,7,True,4,"{'minutes': 2, 'seconds': 2}",97,97,2018
1193,Ole Miss,SEC,INT,{'seconds': 13},4,{'seconds': 29},28,401012308,40101230821,Arkansas,SEC,1,False,4,{'seconds': 42},43,-15,2018
1194,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 58}",2,"{'minutes': 4, 'seconds': 18}",10,401012316,40101231610,Auburn,SEC,15,True,2,"{'minutes': 9, 'seconds': 16}",96,86,2018
1195,Auburn,SEC,PUNT,"{'minutes': 2, 'seconds': 56}",2,"{'minutes': 1, 'seconds': 22}",65,401012316,40101231611,Ole Miss,SEC,4,False,2,"{'minutes': 4, 'seconds': 18}",19,46,2018
1196,Ole Miss,SEC,END OF HALF,"{'minutes': 1, 'seconds': 22}",2,{},87,401012316,40101231612,Auburn,SEC,2,False,2,"{'minutes': 1, 'seconds': 22}",96,9,2018
1197,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 53}",3,"{'minutes': 12, 'seconds': 7}",0,401012316,40101231613,Auburn,SEC,7,True,3,{'minutes': 15},68,68,2018
1198,Auburn,SEC,FG,"{'minutes': 3, 'seconds': 37}",3,"{'minutes': 8, 'seconds': 30}",82,401012316,40101231614,Ole Miss,SEC,9,True,3,"{'minutes': 12, 'seconds': 7}",25,57,2018
1199,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 37}",3,"{'minutes': 6, 'seconds': 53}",0,401012316,40101231615,Auburn,SEC,4,True,3,"{'minutes': 8, 'seconds': 30}",75,75,2018
1200,Auburn,SEC,DOWNS,"{'minutes': 2, 'seconds': 55}",3,"{'minutes': 3, 'seconds': 58}",64,401012316,40101231616,Ole Miss,SEC,8,False,3,"{'minutes': 6, 'seconds': 53}",25,37,2018
1201,Ole Miss,SEC,TD,{'seconds': 58},3,{'minutes': 3},0,401012316,40101231617,Auburn,SEC,3,True,3,"{'minutes': 3, 'seconds': 58}",62,62,2018
1202,Auburn,SEC,PUNT,"{'minutes': 1, 'seconds': 19}",3,"{'minutes': 1, 'seconds': 41}",19,401012316,40101231618,Ole Miss,SEC,3,False,3,{'minutes': 3},25,-6,2018
1203,Ole Miss,SEC,MISSED FG,"{'minutes': 1, 'seconds': 50}",4,"{'minutes': 14, 'seconds': 51}",27,401012316,40101231619,Auburn,SEC,5,False,3,"{'minutes': 1, 'seconds': 41}",50,23,2018
1204,Auburn,SEC,PUNT,"{'minutes': 2, 'seconds': 33}",4,"{'minutes': 12, 'seconds': 18}",51,401012316,40101231620,Ole Miss,SEC,5,False,4,"{'minutes': 14, 'seconds': 51}",27,24,2018
1205,Ole Miss,SEC,PUNT,"{'minutes': 4, 'seconds': 51}",4,"{'minutes': 7, 'seconds': 27}",65,401012316,40101231621,Auburn,SEC,6,False,4,"{'minutes': 12, 'seconds': 18}",90,25,2018
1206,Auburn,SEC,TD,"{'minutes': 5, 'seconds': 3}",4,"{'minutes': 2, 'seconds': 24}",100,401012316,40101231622,Ole Miss,SEC,15,True,4,"{'minutes': 7, 'seconds': 27}",18,82,2018
1207,Ole Miss,SEC,DOWNS,{'minutes': 1},4,"{'minutes': 1, 'seconds': 24}",27,401012316,40101231623,Auburn,SEC,5,False,4,"{'minutes': 2, 'seconds': 24}",46,17,2018
1208,Auburn,SEC,END OF GAME,"{'minutes': 1, 'seconds': 24}",4,{},73,401012316,40101231624,Ole Miss,SEC,9,False,4,"{'minutes': 1, 'seconds': 24}",29,44,2018
1209,South Carolina,SEC,TD,"{'minutes': 1, 'seconds': 26}",2,"{'minutes': 6, 'seconds': 15}",100,401012328,40101232810,Ole Miss,SEC,5,True,2,"{'minutes': 7, 'seconds': 41}",25,75,2018
1210,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 14}",2,"{'minutes': 2, 'seconds': 1}",6,401012328,40101232811,South Carolina,SEC,11,True,2,"{'minutes': 6, 'seconds': 15}",78,72,2018
1211,South Carolina,SEC,TD,"{'minutes': 1, 'seconds': 57}",2,{'seconds': 4},100,401012328,40101232812,Ole Miss,SEC,9,True,2,"{'minutes': 2, 'seconds': 1}",25,75,2018
1212,Ole Miss,SEC,END OF HALF,{'seconds': 4},2,{},74,401012328,40101232813,South Carolina,SEC,1,False,2,{'seconds': 4},72,-2,2018
1213,South Carolina,SEC,FG,"{'minutes': 3, 'seconds': 6}",3,"{'minutes': 11, 'seconds': 54}",86,401012328,40101232814,Ole Miss,SEC,9,True,3,{'minutes': 15},25,61,2018
1214,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 49}",3,"{'minutes': 10, 'seconds': 5}",0,401012328,40101232815,South Carolina,SEC,7,True,3,"{'minutes': 11, 'seconds': 54}",71,71,2018
1215,South Carolina,SEC,PUNT,"{'minutes': 2, 'seconds': 32}",3,"{'minutes': 7, 'seconds': 33}",45,401012328,40101232816,Ole Miss,SEC,5,False,3,"{'minutes': 10, 'seconds': 5}",25,20,2018
1216,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 1}",3,"{'minutes': 6, 'seconds': 32}",91,401012328,40101232817,South Carolina,SEC,3,False,3,"{'minutes': 7, 'seconds': 33}",94,3,2018
1217,South Carolina,SEC,TD,"{'minutes': 3, 'seconds': 47}",3,"{'minutes': 2, 'seconds': 45}",100,401012328,40101232818,Ole Miss,SEC,10,True,3,"{'minutes': 6, 'seconds': 32}",46,54,2018
1218,Ole Miss,SEC,DOWNS,"{'minutes': 1, 'seconds': 10}",3,"{'minutes': 1, 'seconds': 35}",63,401012328,40101232819,South Carolina,SEC,4,False,3,"{'minutes': 2, 'seconds': 45}",72,9,2018
1219,South Carolina,SEC,TD,"{'minutes': 2, 'seconds': 20}",4,"{'minutes': 14, 'seconds': 7}",100,401012328,40101232820,Ole Miss,SEC,5,True,3,"{'minutes': 1, 'seconds': 35}",78,37,2018
1220,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 6}",4,"{'minutes': 11, 'seconds': 1}",0,401012328,40101232821,South Carolina,SEC,8,True,4,"{'minutes': 14, 'seconds': 7}",47,47,2018
1221,South Carolina,SEC,PUNT,"{'minutes': 2, 'seconds': 3}",4,"{'minutes': 8, 'seconds': 58}",23,401012328,40101232822,Ole Miss,SEC,3,False,4,"{'minutes': 11, 'seconds': 1}",25,-2,2018
1222,Ole Miss,SEC,PUNT,{'seconds': 56},4,"{'minutes': 8, 'seconds': 2}",74,401012328,40101232823,South Carolina,SEC,3,False,4,"{'minutes': 8, 'seconds': 58}",73,-1,2018
1223,South Carolina,SEC,PUNT,{'seconds': 58},4,"{'minutes': 7, 'seconds': 4}",30,401012328,40101232824,Ole Miss,SEC,3,False,4,"{'minutes': 8, 'seconds': 2}",28,2,2018
1224,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 14}",4,"{'minutes': 5, 'seconds': 50}",0,401012328,40101232825,South Carolina,SEC,4,True,4,"{'minutes': 7, 'seconds': 4}",73,73,2018
1225,South Carolina,SEC,PUNT,"{'minutes': 2, 'seconds': 30}",4,"{'minutes': 3, 'seconds': 20}",22,401012328,40101232826,Ole Miss,SEC,5,False,4,"{'minutes': 5, 'seconds': 50}",25,-3,2018
1226,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 3}",4,"{'minutes': 2, 'seconds': 17}",65,401012328,40101232827,South Carolina,SEC,3,False,4,"{'minutes': 3, 'seconds': 20}",59,-6,2018
1227,South Carolina,SEC,DOWNS,"{'minutes': 1, 'seconds': 5}",4,"{'minutes': 1, 'seconds': 12}",48,401012328,40101232828,Ole Miss,SEC,6,False,4,"{'minutes': 2, 'seconds': 17}",29,19,2018
1228,Ole Miss,SEC,END OF GAME,"{'minutes': 1, 'seconds': 12}",4,{},55,401012328,40101232829,South Carolina,SEC,3,False,4,"{'minutes': 1, 'seconds': 12}",48,-7,2018
1229,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 48}",2,{'seconds': 44},100,401012337,40101233710,Texas A&M,SEC,8,True,2,"{'minutes': 3, 'seconds': 32}",15,85,2018
1230,Texas A&M,SEC,PUNT,{'seconds': 27},2,{'seconds': 17},66,401012337,40101233711,Ole Miss,SEC,3,False,2,{'seconds': 44},75,9,2018
1231,Ole Miss,SEC,END OF HALF,{'seconds': 17},2,{},5,401012337,40101233712,Texas A&M,SEC,1,False,2,{'seconds': 17},6,-1,2018
1232,Ole Miss,SEC,FUMBLE TD,"{'minutes': 3, 'seconds': 26}",3,"{'minutes': 11, 'seconds': 34}",96,401012337,40101233713,Texas A&M,SEC,6,True,3,{'minutes': 15},38,58,2018
1233,Ole Miss,SEC,INT,"{'minutes': 1, 'seconds': 41}",3,"{'minutes': 9, 'seconds': 53}",51,401012337,40101233715,Texas A&M,SEC,4,False,3,"{'minutes': 11, 'seconds': 34}",29,22,2018
1234,Texas A&M,SEC,PUNT,"{'minutes': 1, 'seconds': 40}",3,"{'minutes': 8, 'seconds': 13}",68,401012337,40101233716,Ole Miss,SEC,4,False,3,"{'minutes': 9, 'seconds': 53}",83,15,2018
1235,Ole Miss,SEC,TD,"{'minutes': 4, 'seconds': 9}",3,"{'minutes': 4, 'seconds': 4}",100,401012337,40101233717,Texas A&M,SEC,9,True,3,"{'minutes': 8, 'seconds': 13}",28,72,2018
