,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,start_period,start_time,start_yardline,yards,season
3726,South Alabama,Sun Belt,MISSED FG,"{'minutes': 1, 'seconds': 30}",4,"{'minutes': 7, 'seconds': 12}",72,400933834,40093383422,Ole Miss,SEC,4,False,4,"{'minutes': 8, 'seconds': 42}",70,2,2017
3727,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 8}",4,"{'minutes': 4, 'seconds': 4}",0,400933834,40093383423,South Alabama,Sun Belt,8,True,4,"{'minutes': 7, 'seconds': 12}",72,72,2017
3728,South Alabama,Sun Belt,END OF GAME,"{'minutes': 4, 'seconds': 4}",4,{},55,400933834,40093383424,Ole Miss,SEC,6,False,4,"{'minutes': 4, 'seconds': 4}",29,26,2017
3729,UT Martin,,FG,"{'minutes': 2, 'seconds': 46}",2,"{'minutes': 3, 'seconds': 59}",96,400933848,40093384810,Ole Miss,SEC,7,True,2,"{'minutes': 6, 'seconds': 45}",0,71,2017
3730,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 1}",2,"{'minutes': 1, 'seconds': 58}",72,400933848,40093384811,UT Martin,,3,False,2,"{'minutes': 3, 'seconds': 59}",81,9,2017
3731,UT Martin,,TD,"{'minutes': 1, 'seconds': 43}",2,{'seconds': 15},100,400933848,40093384812,Ole Miss,SEC,4,True,2,"{'minutes': 1, 'seconds': 58}",49,51,2017
3732,Ole Miss,SEC,END OF HALF,{'seconds': 15},2,{},66,400933848,40093384813,UT Martin,,1,False,2,{'seconds': 15},64,-2,2017
3733,UT Martin,,TD,"{'minutes': 2, 'seconds': 19}",3,"{'minutes': 12, 'seconds': 35}",100,400933848,40093384814,Ole Miss,SEC,9,True,3,"{'minutes': 14, 'seconds': 54}",20,80,2017
3734,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 32}",3,"{'minutes': 11, 'seconds': 3}",76,400933848,40093384815,UT Martin,,3,False,3,"{'minutes': 12, 'seconds': 35}",80,4,2017
3735,UT Martin,,TD,"{'minutes': 1, 'seconds': 38}",3,"{'minutes': 9, 'seconds': 25}",100,400933848,40093384816,Ole Miss,SEC,5,True,3,"{'minutes': 11, 'seconds': 3}",40,60,2017
3736,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 22}",3,"{'minutes': 7, 'seconds': 3}",84,400933848,40093384817,UT Martin,,3,False,3,"{'minutes': 9, 'seconds': 25}",75,-9,2017
3737,UT Martin,,TD,"{'minutes': 1, 'seconds': 43}",3,"{'minutes': 5, 'seconds': 20}",100,400933848,40093384818,Ole Miss,SEC,5,True,3,"{'minutes': 7, 'seconds': 3}",42,58,2017
3738,Ole Miss,SEC,TD,"{'minutes': 7, 'seconds': 20}",4,"{'minutes': 12, 'seconds': 51}",0,400933848,40093384819,UT Martin,,12,True,3,"{'minutes': 5, 'seconds': 20}",71,71,2017
3739,UT Martin,,TD,"{'minutes': 3, 'seconds': 26}",4,"{'minutes': 9, 'seconds': 25}",100,400933848,40093384820,Ole Miss,SEC,9,True,4,"{'minutes': 12, 'seconds': 51}",38,62,2017
3740,Ole Miss,SEC,INT,"{'minutes': 4, 'seconds': 47}",4,"{'minutes': 4, 'seconds': 38}",30,400933848,40093384821,UT Martin,,10,False,4,"{'minutes': 9, 'seconds': 25}",75,45,2017
3741,UT Martin,,PUNT,"{'minutes': 2, 'seconds': 2}",4,"{'minutes': 2, 'seconds': 36}",9,400933848,40093384822,Ole Miss,SEC,3,False,4,"{'minutes': 4, 'seconds': 38}",11,-2,2017
3742,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 12}",4,{'seconds': 24},59,400933848,40093384823,UT Martin,,3,False,4,"{'minutes': 2, 'seconds': 36}",60,1,2017
3743,UT Martin,,END OF GAME,{'seconds': 24},4,{},10,400933848,40093384824,Ole Miss,SEC,1,False,4,{'seconds': 24},6,4,2017
3744,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 33}",2,"{'minutes': 11, 'seconds': 39}",29,400933858,40093385810,California,Pac-12,3,False,2,"{'minutes': 13, 'seconds': 12}",29,0,2017
3745,California,Pac-12,PUNT,"{'minutes': 1, 'seconds': 59}",2,"{'minutes': 9, 'seconds': 40}",85,400933858,40093385811,Ole Miss,SEC,3,False,2,"{'minutes': 11, 'seconds': 39}",79,-6,2017
3746,Ole Miss,SEC,PUNT,{'seconds': 48},2,"{'minutes': 8, 'seconds': 52}",28,400933858,40093385812,California,Pac-12,3,False,2,"{'minutes': 9, 'seconds': 40}",24,4,2017
3747,California,Pac-12,PUNT,{'minutes': 2},2,"{'minutes': 6, 'seconds': 52}",59,400933858,40093385813,Ole Miss,SEC,3,False,2,"{'minutes': 8, 'seconds': 52}",66,7,2017
3748,Ole Miss,SEC,INT,"{'minutes': 3, 'seconds': 36}",2,"{'minutes': 3, 'seconds': 16}",92,400933858,40093385814,California,Pac-12,11,False,2,"{'minutes': 6, 'seconds': 52}",18,74,2017
3749,California,Pac-12,PUNT,"{'minutes': 2, 'seconds': 18}",2,{'seconds': 58},64,400933858,40093385815,Ole Miss,SEC,6,False,2,"{'minutes': 3, 'seconds': 16}",85,23,2017
3750,Ole Miss,SEC,INT,{'seconds': 58},2,{},45,400933858,40093385816,California,Pac-12,9,False,2,{'seconds': 58},15,30,2017
3751,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 44}",3,"{'minutes': 11, 'seconds': 16}",100,400933858,40093385818,California,Pac-12,13,True,3,{'minutes': 15},28,72,2017
3752,California,Pac-12,PUNT,"{'minutes': 2, 'seconds': 22}",3,"{'minutes': 8, 'seconds': 54}",41,400933858,40093385819,Ole Miss,SEC,6,False,3,"{'minutes': 11, 'seconds': 16}",73,34,2017
3753,Ole Miss,SEC,PUNT,{'seconds': 40},3,"{'minutes': 8, 'seconds': 14}",25,400933858,40093385820,California,Pac-12,3,False,3,"{'minutes': 8, 'seconds': 54}",20,5,2017
3754,California,Pac-12,PUNT,"{'minutes': 1, 'seconds': 16}",3,"{'minutes': 6, 'seconds': 58}",70,400933858,40093385821,Ole Miss,SEC,4,False,3,"{'minutes': 8, 'seconds': 14}",77,7,2017
3755,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 11}",3,"{'minutes': 2, 'seconds': 47}",98,400933858,40093385822,California,Pac-12,9,True,3,"{'minutes': 6, 'seconds': 58}",28,70,2017
3756,California,Pac-12,MISSED FG,"{'minutes': 4, 'seconds': 56}",4,"{'minutes': 12, 'seconds': 51}",31,400933858,40093385823,Ole Miss,SEC,14,False,3,"{'minutes': 2, 'seconds': 47}",83,52,2017
3757,Ole Miss,SEC,MISSED FG,"{'minutes': 5, 'seconds': 3}",4,"{'minutes': 7, 'seconds': 48}",77,400933858,40093385824,California,Pac-12,11,False,4,"{'minutes': 12, 'seconds': 51}",31,46,2017
3758,California,Pac-12,PUNT,"{'minutes': 1, 'seconds': 12}",4,"{'minutes': 6, 'seconds': 36}",88,400933858,40093385825,Ole Miss,SEC,3,False,4,"{'minutes': 7, 'seconds': 48}",77,-11,2017
3759,Ole Miss,SEC,FG,"{'minutes': 2, 'seconds': 52}",4,"{'minutes': 3, 'seconds': 44}",76,400933858,40093385826,California,Pac-12,7,True,4,"{'minutes': 6, 'seconds': 36}",51,25,2017
3760,California,Pac-12,INT TD,{'seconds': 44},4,{'minutes': 3},72,400933858,40093385827,Ole Miss,SEC,3,True,4,"{'minutes': 3, 'seconds': 44}",75,3,2017
3761,California,Pac-12,DOWNS,"{'minutes': 2, 'seconds': 24}",4,{'seconds': 36},19,400933858,40093385828,Ole Miss,SEC,13,False,4,{'minutes': 3},68,38,2017
3762,Ole Miss,SEC,END OF GAME,{'seconds': 36},4,{},29,400933858,40093385829,California,Pac-12,1,False,4,{'seconds': 36},30,-1,2017
3763,Ole Miss,SEC,TD,"{'minutes': 4, 'seconds': 49}",2,"{'minutes': 12, 'seconds': 53}",100,400933872,40093387210,Alabama,SEC,10,True,1,"{'minutes': 2, 'seconds': 42}",25,75,2017
3764,Alabama,SEC,PUNT,"{'minutes': 2, 'seconds': 2}",2,"{'minutes': 10, 'seconds': 51}",51,400933872,40093387211,Ole Miss,SEC,4,False,2,"{'minutes': 12, 'seconds': 53}",75,24,2017
3765,Ole Miss,SEC,MISSED FG,"{'minutes': 4, 'seconds': 2}",2,"{'minutes': 6, 'seconds': 49}",77,400933872,40093387212,Alabama,SEC,9,False,2,"{'minutes': 10, 'seconds': 51}",22,55,2017
3766,Alabama,SEC,FUMBLE,"{'minutes': 2, 'seconds': 36}",2,"{'minutes': 4, 'seconds': 13}",85,400933872,40093387213,Ole Miss,SEC,3,False,2,"{'minutes': 6, 'seconds': 49}",77,-8,2017
3767,Ole Miss,SEC,TD,{'seconds': 31},2,"{'minutes': 3, 'seconds': 42}",100,400933872,40093387214,Alabama,SEC,2,True,2,"{'minutes': 4, 'seconds': 13}",64,36,2017
3768,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 56}",2,"{'minutes': 1, 'seconds': 46}",69,400933872,40093387215,Ole Miss,SEC,5,False,2,"{'minutes': 3, 'seconds': 42}",75,6,2017
3769,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 32}",2,{'seconds': 14},45,400933872,40093387216,Alabama,SEC,4,False,2,"{'minutes': 1, 'seconds': 46}",36,9,2017
3770,Alabama,SEC,END OF HALF,{'seconds': 14},2,{},76,400933872,40093387217,Ole Miss,SEC,1,False,2,{'seconds': 14},80,4,2017
3771,Ole Miss,SEC,FG,"{'minutes': 2, 'seconds': 23}",3,"{'minutes': 12, 'seconds': 37}",70,400933872,40093387218,Alabama,SEC,5,True,3,{'minutes': 15},22,48,2017
3772,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 31}",3,"{'minutes': 11, 'seconds': 6}",90,400933872,40093387219,Ole Miss,SEC,3,False,3,"{'minutes': 12, 'seconds': 37}",84,-6,2017
3773,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 59}",3,"{'minutes': 9, 'seconds': 7}",100,400933872,40093387220,Alabama,SEC,6,True,3,"{'minutes': 11, 'seconds': 6}",71,29,2017
3774,Alabama,SEC,DOWNS,"{'minutes': 2, 'seconds': 8}",3,"{'minutes': 6, 'seconds': 59}",31,400933872,40093387221,Ole Miss,SEC,7,False,3,"{'minutes': 9, 'seconds': 7}",75,44,2017
3775,Ole Miss,SEC,TD,{'seconds': 54},3,"{'minutes': 6, 'seconds': 5}",100,400933872,40093387222,Alabama,SEC,3,True,3,"{'minutes': 6, 'seconds': 59}",31,69,2017
3776,Alabama,SEC,INT,"{'minutes': 1, 'seconds': 25}",3,"{'minutes': 4, 'seconds': 40}",31,400933872,40093387223,Ole Miss,SEC,5,False,3,"{'minutes': 6, 'seconds': 5}",74,43,2017
3777,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 4}",3,"{'minutes': 2, 'seconds': 36}",100,400933872,40093387224,Alabama,SEC,5,True,3,"{'minutes': 4, 'seconds': 40}",69,44,2017
3778,Alabama,SEC,PUNT,"{'minutes': 2, 'seconds': 36}",3,{},41,400933872,40093387225,Ole Miss,SEC,5,False,3,"{'minutes': 2, 'seconds': 36}",79,38,2017
3779,Ole Miss,SEC,TD,"{'minutes': 8, 'seconds': 9}",4,"{'minutes': 6, 'seconds': 51}",100,400933872,40093387226,Alabama,SEC,12,True,3,{},9,91,2017
3780,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 51}",4,{'minutes': 5},79,400933872,40093387227,Ole Miss,SEC,3,False,4,"{'minutes': 6, 'seconds': 51}",75,-4,2017
3781,Ole Miss,SEC,END OF GAME,{'minutes': 5},4,{},44,400933872,40093387228,Alabama,SEC,7,False,4,{'minutes': 5},42,2,2017
3782,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 16}",2,"{'minutes': 6, 'seconds': 38}",100,400933880,40093388010,Auburn,SEC,6,True,2,"{'minutes': 8, 'seconds': 54}",26,74,2017
3783,Auburn,SEC,PUNT,"{'minutes': 4, 'seconds': 17}",2,"{'minutes': 2, 'seconds': 21}",50,400933880,40093388011,Ole Miss,SEC,10,False,2,"{'minutes': 6, 'seconds': 38}",75,25,2017
3784,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 19}",2,"{'minutes': 1, 'seconds': 2}",57,400933880,40093388012,Auburn,SEC,6,False,2,"{'minutes': 2, 'seconds': 21}",10,47,2017
3785,Auburn,SEC,PUNT,{'seconds': 40},2,{'seconds': 22},64,400933880,40093388013,Ole Miss,SEC,4,False,2,"{'minutes': 1, 'seconds': 2}",80,16,2017
3786,Ole Miss,SEC,END OF HALF,{'seconds': 22},2,{},27,400933880,40093388014,Auburn,SEC,1,False,2,{'seconds': 22},22,5,2017
3787,Ole Miss,SEC,FG,"{'minutes': 1, 'seconds': 7}",3,"{'minutes': 13, 'seconds': 53}",69,400933880,40093388015,Auburn,SEC,4,True,3,{'minutes': 15},70,-1,2017
3788,Auburn,SEC,TD,"{'minutes': 2, 'seconds': 46}",3,"{'minutes': 11, 'seconds': 7}",0,400933880,40093388016,Ole Miss,SEC,8,True,3,"{'minutes': 13, 'seconds': 53}",75,75,2017
3789,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 30}",3,"{'minutes': 9, 'seconds': 37}",29,400933880,40093388017,Auburn,SEC,3,False,3,"{'minutes': 11, 'seconds': 7}",25,4,2017
3790,Auburn,SEC,PUNT,{'seconds': 43},3,"{'minutes': 8, 'seconds': 54}",63,400933880,40093388018,Ole Miss,SEC,3,False,3,"{'minutes': 9, 'seconds': 37}",66,3,2017
3791,Ole Miss,SEC,FG,"{'minutes': 5, 'seconds': 49}",3,"{'minutes': 3, 'seconds': 5}",92,400933880,40093388019,Auburn,SEC,14,True,3,"{'minutes': 8, 'seconds': 54}",15,77,2017
3792,Auburn,SEC,PUNT,"{'minutes': 1, 'seconds': 44}",3,"{'minutes': 1, 'seconds': 21}",66,400933880,40093388020,Ole Miss,SEC,3,False,3,"{'minutes': 3, 'seconds': 5}",75,9,2017
3793,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 36}",4,"{'minutes': 14, 'seconds': 45}",20,400933880,40093388021,Auburn,SEC,5,False,3,"{'minutes': 1, 'seconds': 21}",19,1,2017
3794,Auburn,SEC,TD,"{'minutes': 2, 'seconds': 18}",4,"{'minutes': 12, 'seconds': 27}",0,400933880,40093388022,Ole Miss,SEC,7,True,4,"{'minutes': 14, 'seconds': 45}",63,63,2017
3795,Ole Miss,SEC,FG,"{'minutes': 5, 'seconds': 55}",4,"{'minutes': 6, 'seconds': 32}",82,400933880,40093388023,Auburn,SEC,10,True,4,"{'minutes': 12, 'seconds': 27}",17,65,2017
3796,Auburn,SEC,TD,"{'minutes': 3, 'seconds': 35}",4,"{'minutes': 2, 'seconds': 57}",0,400933880,40093388024,Ole Miss,SEC,11,True,4,"{'minutes': 6, 'seconds': 32}",75,75,2017
3797,Ole Miss,SEC,END OF GAME,"{'minutes': 2, 'seconds': 57}",4,{},66,400933880,40093388025,Auburn,SEC,4,False,4,"{'minutes': 2, 'seconds': 57}",52,14,2017
3798,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 30}",2,"{'minutes': 9, 'seconds': 52}",0,400933890,40093389010,Vanderbilt,SEC,5,True,2,"{'minutes': 12, 'seconds': 22}",56,56,2017
3799,Vanderbilt,SEC,TD,"{'minutes': 1, 'seconds': 9}",2,"{'minutes': 8, 'seconds': 43}",100,400933890,40093389011,Ole Miss,SEC,5,True,2,"{'minutes': 9, 'seconds': 52}",25,75,2017
3800,Ole Miss,SEC,FUMBLE,{'seconds': 8},2,"{'minutes': 8, 'seconds': 35}",73,400933890,40093389012,Vanderbilt,SEC,1,False,2,"{'minutes': 8, 'seconds': 43}",65,-8,2017
3801,Vanderbilt,SEC,TD,"{'minutes': 1, 'seconds': 29}",2,"{'minutes': 7, 'seconds': 6}",100,400933890,40093389013,Ole Miss,SEC,4,True,2,"{'minutes': 8, 'seconds': 35}",73,27,2017
3802,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 31}",2,"{'minutes': 5, 'seconds': 35}",70,400933890,40093389014,Vanderbilt,SEC,3,False,2,"{'minutes': 7, 'seconds': 6}",74,4,2017
3803,Vanderbilt,SEC,TD,"{'minutes': 1, 'seconds': 21}",2,"{'minutes': 4, 'seconds': 14}",100,400933890,40093389015,Ole Miss,SEC,5,True,2,"{'minutes': 5, 'seconds': 35}",35,65,2017
3804,Ole Miss,SEC,INT,{'seconds': 54},2,"{'minutes': 3, 'seconds': 20}",81,400933890,40093389016,Vanderbilt,SEC,3,False,2,"{'minutes': 4, 'seconds': 14}",75,-6,2017
3805,Vanderbilt,SEC,TD,"{'minutes': 1, 'seconds': 16}",2,"{'minutes': 2, 'seconds': 4}",100,400933890,40093389017,Ole Miss,SEC,5,True,2,"{'minutes': 3, 'seconds': 20}",70,30,2017
3806,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 35}",2,{'seconds': 29},0,400933890,40093389018,Vanderbilt,SEC,5,True,2,"{'minutes': 2, 'seconds': 4}",75,75,2017
3807,Vanderbilt,SEC,END OF HALF,{'seconds': 29},2,{},62,400933890,40093389019,Ole Miss,SEC,5,False,2,{'seconds': 29},38,24,2017
3808,Ole Miss,SEC,SF,{'seconds': 55},3,"{'minutes': 14, 'seconds': 2}",100,400933890,40093389020,Vanderbilt,SEC,3,True,3,"{'minutes': 14, 'seconds': 57}",89,-11,2017
3809,Vanderbilt,SEC,TD,{'seconds': 57},3,"{'minutes': 13, 'seconds': 5}",100,400933890,40093389021,Ole Miss,SEC,3,True,3,"{'minutes': 14, 'seconds': 2}",50,50,2017
3810,Ole Miss,SEC,MISSED FG,"{'minutes': 3, 'seconds': 25}",3,"{'minutes': 9, 'seconds': 40}",13,400933890,40093389022,Vanderbilt,SEC,8,False,3,"{'minutes': 13, 'seconds': 5}",49,36,2017
3811,Vanderbilt,SEC,PUNT,"{'minutes': 2, 'seconds': 54}",3,"{'minutes': 6, 'seconds': 46}",58,400933890,40093389023,Ole Miss,SEC,7,False,3,"{'minutes': 9, 'seconds': 40}",20,38,2017
3812,Ole Miss,SEC,DOWNS,"{'minutes': 3, 'seconds': 4}",3,"{'minutes': 3, 'seconds': 42}",73,400933890,40093389024,Vanderbilt,SEC,8,False,3,"{'minutes': 6, 'seconds': 46}",92,19,2017
3813,Vanderbilt,SEC,FG,"{'minutes': 2, 'seconds': 15}",3,"{'minutes': 1, 'seconds': 27}",95,400933890,40093389025,Ole Miss,SEC,5,True,3,"{'minutes': 3, 'seconds': 42}",73,22,2017
3814,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 48}",4,"{'minutes': 14, 'seconds': 39}",0,400933890,40093389026,Vanderbilt,SEC,7,True,3,"{'minutes': 1, 'seconds': 27}",67,67,2017
3815,Vanderbilt,SEC,FG,"{'minutes': 4, 'seconds': 53}",4,"{'minutes': 9, 'seconds': 46}",92,400933890,40093389027,Ole Miss,SEC,10,True,4,"{'minutes': 14, 'seconds': 39}",35,57,2017
3816,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 20}",4,"{'minutes': 8, 'seconds': 26}",80,400933890,40093389028,Vanderbilt,SEC,3,False,4,"{'minutes': 9, 'seconds': 46}",75,-5,2017
3817,Vanderbilt,SEC,TD,"{'minutes': 1, 'seconds': 2}",4,"{'minutes': 7, 'seconds': 24}",100,400933890,40093389029,Ole Miss,SEC,2,True,4,"{'minutes': 8, 'seconds': 26}",34,66,2017
3818,Ole Miss,SEC,TD,"{'minutes': 4, 'seconds': 7}",4,"{'minutes': 3, 'seconds': 17}",0,400933890,40093389030,Vanderbilt,SEC,11,True,4,"{'minutes': 7, 'seconds': 24}",75,75,2017
3819,Vanderbilt,SEC,END OF GAME,"{'minutes': 3, 'seconds': 17}",4,{},59,400933890,40093389031,Ole Miss,SEC,6,False,4,"{'minutes': 3, 'seconds': 17}",25,34,2017
3820,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 24}",2,"{'minutes': 1, 'seconds': 17}",21,400933895,40093389510,LSU,SEC,10,True,2,"{'minutes': 5, 'seconds': 41}",80,59,2017
3821,LSU,SEC,END OF HALF,"{'minutes': 1, 'seconds': 17}",2,{},35,400933895,40093389511,Ole Miss,SEC,10,True,2,"{'minutes': 1, 'seconds': 17}",25,66,2017
3822,Ole Miss,SEC,FG,"{'minutes': 2, 'seconds': 58}",3,"{'minutes': 12, 'seconds': 2}",15,400933895,40093389512,LSU,SEC,6,True,3,{'minutes': 15},75,60,2017
3823,LSU,SEC,FG,"{'minutes': 2, 'seconds': 33}",3,"{'minutes': 9, 'seconds': 29}",78,400933895,40093389513,Ole Miss,SEC,7,True,3,"{'minutes': 12, 'seconds': 2}",59,19,2017
3824,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 25}",3,"{'minutes': 6, 'seconds': 4}",0,400933895,40093389514,LSU,SEC,7,True,3,"{'minutes': 9, 'seconds': 29}",78,78,2017
3825,LSU,SEC,TD,"{'minutes': 1, 'seconds': 53}",3,"{'minutes': 4, 'seconds': 11}",100,400933895,40093389515,Ole Miss,SEC,7,True,3,"{'minutes': 6, 'seconds': 4}",31,69,2017
3826,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 40}",3,"{'minutes': 2, 'seconds': 31}",0,400933895,40093389516,LSU,SEC,4,True,3,"{'minutes': 4, 'seconds': 11}",57,75,2017
3827,LSU,SEC,INT,{'seconds': 47},3,"{'minutes': 1, 'seconds': 44}",77,400933895,40093389517,Ole Miss,SEC,4,False,3,"{'minutes': 2, 'seconds': 31}",37,40,2017
3828,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 38}",4,"{'minutes': 14, 'seconds': 6}",66,400933895,40093389518,LSU,SEC,5,False,3,"{'minutes': 1, 'seconds': 44}",86,20,2017
3829,LSU,SEC,PUNT,"{'minutes': 2, 'seconds': 3}",4,"{'minutes': 12, 'seconds': 3}",27,400933895,40093389519,Ole Miss,SEC,3,False,4,"{'minutes': 14, 'seconds': 6}",22,5,2017
3830,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 39}",4,"{'minutes': 10, 'seconds': 24}",0,400933895,40093389520,LSU,SEC,4,True,4,"{'minutes': 12, 'seconds': 3}",81,81,2017
3831,LSU,SEC,INT,{'seconds': 18},4,"{'minutes': 10, 'seconds': 6}",39,400933895,40093389521,Ole Miss,SEC,1,False,4,"{'minutes': 10, 'seconds': 24}",39,0,2017
3832,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 59}",4,"{'minutes': 5, 'seconds': 7}",30,400933895,40093389522,LSU,SEC,9,True,4,"{'minutes': 10, 'seconds': 6}",70,40,2017
3833,LSU,SEC,TD,"{'minutes': 3, 'seconds': 16}",4,"{'minutes': 1, 'seconds': 51}",100,400933895,40093389523,Ole Miss,SEC,9,True,4,"{'minutes': 5, 'seconds': 7}",34,66,2017
3834,Ole Miss,SEC,END OF GAME,"{'minutes': 1, 'seconds': 51}",4,{},19,400933895,40093389524,LSU,SEC,3,False,4,"{'minutes': 1, 'seconds': 51}",36,17,2017
3835,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 53}",2,"{'minutes': 8, 'seconds': 58}",57,400933900,40093390010,Arkansas,SEC,4,False,2,"{'minutes': 10, 'seconds': 51}",75,18,2017
3836,Arkansas,SEC,FUMBLE,{'seconds': 30},2,"{'minutes': 8, 'seconds': 28}",70,400933900,40093390011,Ole Miss,SEC,2,False,2,"{'minutes': 8, 'seconds': 58}",22,48,2017
3837,Ole Miss,SEC,TD,"{'minutes': 5, 'seconds': 48}",2,"{'minutes': 2, 'seconds': 40}",0,400933900,40093390012,Arkansas,SEC,10,True,2,"{'minutes': 8, 'seconds': 28}",70,70,2017
3838,Arkansas,SEC,INT,"{'minutes': 1, 'seconds': 32}",2,"{'minutes': 1, 'seconds': 8}",58,400933900,40093390013,Ole Miss,SEC,7,False,2,"{'minutes': 2, 'seconds': 40}",21,37,2017
3839,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 3}",2,{'seconds': 5},0,400933900,40093390014,Arkansas,SEC,3,True,2,"{'minutes': 1, 'seconds': 8}",21,21,2017
3840,Arkansas,SEC,END OF HALF,{'seconds': 5},2,{},26,400933900,40093390015,Ole Miss,SEC,1,False,2,{'seconds': 5},28,-2,2017
3841,Ole Miss,SEC,TD,"{'minutes': 4, 'seconds': 16}",3,"{'minutes': 10, 'seconds': 38}",0,400933900,40093390016,Arkansas,SEC,8,True,3,"{'minutes': 14, 'seconds': 54}",73,73,2017
3842,Arkansas,SEC,PUNT,"{'minutes': 3, 'seconds': 11}",3,"{'minutes': 7, 'seconds': 27}",53,400933900,40093390017,Ole Miss,SEC,7,False,3,"{'minutes': 10, 'seconds': 38}",5,48,2017
3843,Ole Miss,SEC,DOWNS,"{'minutes': 5, 'seconds': 27}",3,{'minutes': 2},30,400933900,40093390018,Arkansas,SEC,10,False,3,"{'minutes': 7, 'seconds': 27}",93,63,2017
3844,Arkansas,SEC,FG,"{'minutes': 2, 'seconds': 36}",4,"{'minutes': 14, 'seconds': 13}",81,400933900,40093390019,Ole Miss,SEC,10,True,3,{'minutes': 2},30,51,2017
3845,Ole Miss,SEC,FUMBLE,"{'minutes': 2, 'seconds': 22}",4,"{'minutes': 11, 'seconds': 51}",58,400933900,40093390020,Arkansas,SEC,4,False,4,"{'minutes': 14, 'seconds': 13}",54,-4,2017
3846,Arkansas,SEC,FG,"{'minutes': 2, 'seconds': 1}",4,"{'minutes': 9, 'seconds': 50}",97,400933900,40093390021,Ole Miss,SEC,5,True,4,"{'minutes': 11, 'seconds': 51}",58,39,2017
3847,Ole Miss,SEC,INT,"{'minutes': 3, 'seconds': 42}",4,"{'minutes': 6, 'seconds': 8}",34,400933900,40093390022,Arkansas,SEC,8,False,4,"{'minutes': 9, 'seconds': 50}",70,36,2017
3848,Arkansas,SEC,FUMBLE TD,{'seconds': 7},4,"{'minutes': 6, 'seconds': 1}",22,400933900,40093390023,Ole Miss,SEC,1,True,4,"{'minutes': 6, 'seconds': 8}",29,-7,2017
3849,Arkansas,SEC,PUNT,"{'minutes': 1, 'seconds': 51}",4,"{'minutes': 4, 'seconds': 4}",30,400933900,40093390025,Ole Miss,SEC,4,False,4,"{'minutes': 5, 'seconds': 55}",15,15,2017
3850,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 4}",4,{},16,400933900,40093390026,Arkansas,SEC,12,True,4,"{'minutes': 4, 'seconds': 4}",78,62,2017
3851,Arkansas,SEC,Uncategorized,{},4,{},36,400933900,40093390027,Ole Miss,SEC,0,False,4,{},36,0,2017
3852,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 28}",3,"{'minutes': 12, 'seconds': 27}",100,400933907,40093390710,Kentucky,SEC,5,True,3,"{'minutes': 14, 'seconds': 55}",20,80,2017
3853,Kentucky,SEC,PUNT,"{'minutes': 1, 'seconds': 29}",3,"{'minutes': 10, 'seconds': 58}",77,400933907,40093390711,Ole Miss,SEC,3,False,3,"{'minutes': 12, 'seconds': 27}",75,-2,2017
3854,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 59}",3,"{'minutes': 8, 'seconds': 59}",56,400933907,40093390712,Kentucky,SEC,3,False,3,"{'minutes': 10, 'seconds': 58}",51,5,2017
3855,Kentucky,SEC,FG,"{'minutes': 5, 'seconds': 23}",3,"{'minutes': 3, 'seconds': 36}",20,400933907,40093390713,Ole Miss,SEC,12,True,3,"{'minutes': 8, 'seconds': 59}",94,74,2017
